         427565 function calls (420731 primitive calls) in 1.623 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.001    0.001    0.321    0.321 __init__.py:106(<module>)
      165    0.001    0.000    0.001    0.000 sre_parse.py:903(fix_flags)
       67    0.001    0.000    0.001    0.000 pyparsing.py:4078(__init__)
      317    0.001    0.000    0.001    0.000 overrides.py:146(decorator)
      187    0.000    0.000    0.001    0.000 enum.py:26(_is_dunder)
       60    0.000    0.000    0.002    0.000 fromnumeric.py:69(_wrapreduction)
      394    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.065    0.065 _axes.py:97(Axes)
      252    0.000    0.000    0.000    0.000 {built-in method numpy.can_cast}
        1    0.000    0.000    0.921    0.921 pyplot.py:19(<module>)
    63/11    0.000    0.000    0.009    0.001 pyparsing.py:3732(parseImpl)
      187    0.000    0.000    0.001    0.000 enum.py:34(_is_sunder)
      150    0.000    0.000    0.031    0.000 cm.py:81(_generate_cmap)
      330    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
       26    0.000    0.000    0.003    0.000 core.py:6572(getdoc)
       34    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1404(_fill_cache)
      176    0.000    0.000    0.001    0.000 rcsetup.py:58(__call__)
    48/16    0.000    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
       67    0.000    0.000    0.003    0.000 pyparsing.py:3720(__init__)
       72    0.000    0.000    0.003    0.000 __init__.py:1946(make_alias)
       51    0.000    0.000    0.001    0.000 sre_compile.py:411(_mk_bitmap)
   114/56    0.000    0.000    0.009    0.000 pyparsing.py:3693(<listcomp>)
       56    0.000    0.000    0.001    0.000 rcsetup.py:71(<listcomp>)
       15    0.000    0.000    0.002    0.000 __init__.py:2030(_warn_external)
        1    0.000    0.000    0.001    0.001 _cm_listed.py:1(<module>)
       60    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.017    0.017 __init__.py:24(<module>)
        8    0.000    0.000    0.015    0.002 enum.py:389(_create_)
        1    0.000    0.000    0.000    0.000 getlimits.py:293(finfo)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
        2    0.000    0.000    0.004    0.002 decoder.py:343(raw_decode)
        1    0.000    0.000    0.075    0.075 core.py:182(read_style_directory)
       34    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1319(__init__)
